date;time;temperature;humidite;pyrano;v_vent;d_vent;precipitation;vpd;eto_index
2018-05-28;15:30:00;22.00504;61.56557;2000;12.38727;282.5013;0;1.03;99999.9
2018-05-28;15:45:00;22.0737;62.52689;2000;11.70367;257.1444;0;1.03;99999.9
2018-05-28;16:00:00;21.81888;63.11436;2000;12.50935;251.6622;0;1.03;1.19
2018-05-28;16:15:00;21.51675;64.54108;1993.591;12.64363;280.0787;0;0.9;99999.9
2018-05-28;16:30:00;21.26192;65.52224;1974.304;11.88373;236.6052;0;0.9;99999.9
2018-05-28;16:45:00;21.18563;65.89914;1983.978;12.89692;254.2715;0;0.9;99999.9
2018-05-28;17:00:00;20.99794;66.26535;2000;9.518578;251.5743;0;0.9;1.15
2018-05-28;17:15:00;20.83315;66.75975;2000;11.3405;215.22;0;0.81;99999.9
2018-05-28;17:30:00;20.69733;66.57664;2000;12.87861;246.7951;0;0.81;99999.9
2018-05-28;17:45:00;20.32349;67.79279;1969.329;12.47272;227.4369;0;0.81;99999.9
2018-05-28;18:00:00;20.01831;68.79836;2000;11.42595;207.6722;0;0.81;1.15
2018-05-28;18:15:00;20.08392;68.7419;2000;9.796292;212.9458;0;0.69;99999.9
2018-05-28;18:30:00;19.69482;70.29221;1987.121;10.94682;180.0742;0;0.69;99999.9
2018-05-28;18:45:00;19.21416;72.3888;1992.218;10.88273;219.2026;0;0.69;99999.9
2018-05-28;19:00:00;18.80674;74.30381;1955.474;9.164569;204.9201;0;0.69;1.13
2018-05-28;19:15:00;18.04532;76.96803;1641.84;8.657969;181.3486;0;0.46;99999.9
2018-05-28;19:30:00;17.47768;79.43389;1108.446;8.819715;186.5562;0;0.46;99999.9
2018-05-28;19:45:00;17.14046;80.84077;0;8.661021;222.8446;0;0.46;99999.9
2018-05-28;20:00:00;16.87801;81.81277;0;8.233768;157.4365;0;0.46;0.67
2018-05-28;20:15:00;16.77119;82.22935;0;8.94789;216.401;0;0;99999.9
2018-05-28;20:30:00;16.69947;82.60471;0;8.957046;151.5532;0;0;99999.9
2018-05-28;20:45:00;16.69489;82.44755;0;8.227665;172.4605;0;0;99999.9
2018-05-28;21:00:00;16.67048;82.11948;0;9.750515;213.539;0;0.34;0.01
2018-05-28;21:15:00;16.65369;81.8967;0;8.667125;193.0657;0;0.35;99999.9
2018-05-28;21:30:00;16.69184;81.57932;0;7.598993;207.5294;0;0.35;99999.9
2018-05-28;21:45:00;16.68269;81.42976;0;9.347676;269.7185;0;0.35;99999.9
2018-05-28;22:00:00;16.77272;81.02846;0;9.192035;193.0657;0;0.35;0.01
2018-05-28;22:15:00;16.84901;80.90028;0;9.909209;249.789;0;0.37;99999.9
2018-05-28;22:30:00;16.88869;80.8896;0;9.857328;306.8693;0;0.37;99999.9
2018-05-28;22:45:00;16.86122;81.35957;0;10.70878;216.4779;0;0.37;99999.9
2018-05-28;23:00:00;16.88411;81.66324;0;12.65278;233.2598;0;0.37;0.01
2018-05-28;23:15:00;16.93141;81.65866;0;11.39849;213.8906;0;0.31;99999.9
2018-05-28;23:30:00;16.86732;82.11642;0;11.52056;216.8185;0;0.31;99999.9
2018-05-28;23:45:00;16.77425;82.67948;0;9.091326;190.7695;0;0.31;99999.9
2018-05-29;00:00:00;16.71168;82.82445;0;8.099488;123.2081;0;0.31;99999.9
2018-05-29;00:15:00;16.62928;83.26848;0;7.806516;206.9966;0;0.31;99999.9
2018-05-29;00:30:00;16.45533;83.93378;0;6.497292;289.214;0;0.31;99999.9
2018-05-29;00:45:00;16.35614;84.50141;0;7.177844;220.7352;0;0.31;99999.9
2018-05-29;01:00:00;16.22187;84.74709;0;5.477989;227.5303;0;0.31;0
2018-05-29;01:15:00;16.09827;85.0843;0;4.010071;217.0657;0;0.27;99999.9
2018-05-29;01:30:00;15.86328;85.69619;0;2.65507;269.4768;0;0.27;99999.9
2018-05-29;01:45:00;15.71984;86.26077;0;4.998856;192.2362;0;0.27;99999.9
2018-05-29;02:00:00;15.66186;86.59038;0;5.236897;224.6574;0;0.27;0
2018-05-29;02:15:00;15.47112;87.29687;0;4.156558;168.5933;0;0.22;99999.9
2018-05-29;02:30:00;15.29717;87.79278;0;3.17998;189.0282;0;0.22;99999.9
2018-05-29;02:45:00;15.04234;88.57405;0;1.434348;232.6116;0;0.22;99999.9
2018-05-29;03:00:00;14.77226;89.01656;0;0.2166781;168.1208;0;0.22;0
2018-05-29;03:15:00;14.48081;89.8024;0;0.531014;142.7585;0;0.16;99999.9
2018-05-29;03:30:00;14.28855;90.41123;0;0.2105745;118.2531;0;0.16;99999.9
2018-05-29;03:45:00;14.04135;91.05058;0;0.2136263;109.854;0;0.16;99999.9
2018-05-29;04:00:00;13.96811;91.67163;0;0.2166781;132.9586;0;0.16;0
2018-05-29;04:15:00;13.91013;92.0119;0;0.2166781;157.3266;0;0.12;99999.9
2018-05-29;04:30:00;13.91623;92.46662;0;0.2166781;167.6704;0;0.12;99999.9
2018-05-29;04:45:00;13.84451;92.66956;0;0.2166781;172.0815;0;0.12;99999.9
2018-05-29;05:00:00;13.80331;92.78706;0;0.2166781;156.8871;0;0.12;0
2018-05-29;05:15:00;14.01846;92.84352;0;0.2166781;198.4985;0;0.11;99999.9
2018-05-29;05:30:00;14.39689;92.80384;933.3333;0.2319371;196.1309;0;0.11;99999.9
2018-05-29;05:45:00;14.77378;92.40559;2000;0.2227817;224.6409;0;0.11;99999.9
2018-05-29;06:00:00;14.87755;91.82574;1948.821;0.2258335;174.7896;0;0.11;0.48
2018-05-29;06:15:00;14.70054;91.15892;1980.194;0.2319371;175.7455;0;0.15;99999.9
2018-05-29;06:30:00;14.92332;90.70725;2000;0.2594034;117.6049;0;0.15;99999.9
2018-05-29;06:45:00;15.41008;89.64523;2000;0.2929732;160.304;0;0.15;99999.9
2018-05-29;07:00:00;15.76257;88.09338;2000;0.2594034;205.0904;0;0.15;1.28
2018-05-29;07:15:00;16.13947;86.71245;1993.164;0.6744487;220.9109;0;0.26;99999.9
2018-05-29;07:30:00;16.37293;85.7084;2000;5.313191;215.7913;0;0.26;99999.9
2018-05-29;07:45:00;16.87648;83.8056;2000;4.357976;235.9295;0;0.26;99999.9
2018-05-29;08:00:00;17.30678;80.65003;1963.653;6.604105;187.9625;0;0.26;1.23
2018-05-29;08:15:00;17.86679;77.95682;2000;5.551232;198.9819;0;0;99999.9
2018-05-29;08:30:00;18.37644;75.77325;2000;3.482109;196.1199;0;0;99999.9
2018-05-29;08:45:00;18.98833;73.78195;2000;4.077211;171.219;0;0;99999.9
2018-05-29;09:00:00;19.1226;72.97627;2000;6.009003;221.1472;0;0.48;1.21
2018-05-29;09:15:00;19.78027;71.61822;1964.568;3.921569;238.9563;0;0.7;99999.9
2018-05-29;09:30:00;20.22736;68.90059;1913.634;6.808576;222.1744;0;0.7;99999.9
2018-05-29;09:45:00;20.68818;66.52476;2000;4.562448;228.1071;0;0.7;99999.9
2018-05-29;10:00:00;20.70496;66.01053;1989.593;5.380331;182.1561;0;0.7;1.24
2018-05-29;10:15:00;21.69833;63.10521;2000;4.696727;219.9442;0;0.91;99999.9
2018-05-29;10:30:00;21.40383;63.93835;2000;5.804532;163.534;0;0.91;99999.9
2018-05-29;10:45:00;21.60372;63.08385;2000;7.870603;246.5919;0;0.91;99999.9
2018-05-29;11:00:00;21.60677;64.68147;2000;9.362936;213.8357;0;0.91;1.29
2018-05-29;11:15:00;22.45213;61.74869;2000;6.533913;227.9423;0;1.03;99999.9
2018-05-29;11:30:00;22.81834;60.35401;2000;7.718014;234.5782;0;1.03;99999.9
2018-05-29;11:45:00;22.85801;60.41809;2000;7.623407;255.7876;0;1.03;99999.9
2018-05-29;12:00:00;23.12199;58.49699;2000;6.216526;251.7501;0;1.03;1.28
2018-05-29;12:15:00;23.03349;61.55184;1967.315;9.939727;264.0494;0;1.12;99999.9
2018-05-29;12:30:00;23.10979;61.20699;2000;9.32021;242.8455;0;1.12;99999.9
2018-05-29;12:45:00;23.14336;60.88808;2000;10.18082;267.4333;0;1.12;99999.9
2018-05-29;13:00:00;23.92615;58.44053;2000;8.542001;249.6736;0;1.12;1.28
2018-05-29;13:15:00;23.65149;57.34035;2000;11.21233;228.5521;0;1.27;99999.9
2018-05-29;13:30:00;23.64538;56.3302;2000;11.20623;235.8251;0;1.27;99999.9
2018-05-29;13:45:00;23.46838;55.04082;2000;12.05157;260.9512;0;1.27;99999.9
2018-05-29;14:00:00;23.64538;52.74586;2000;11.5816;269.8997;0;1.27;1.27
2018-05-29;14:15:00;23.40124;53.36691;2000;15.28649;253.843;0;0.39;99999.9
2018-05-29;14:30:00;23.23643;54.61052;2000;13.08919;265.4447;0;0.39;99999.9
2018-05-29;14:45:00;23.05638;54.81651;2000;13.34249;240.1208;0;0.39;99999.9
2018-05-29;15:00:00;23.01976;55.37041;2000;13.29366;253.2387;0;1.33;1.23
2018-05-29;15:15:00;22.59403;56.89784;2000;12.18891;228.5795;0;1.14;99999.9
2018-05-29;15:30:00;22.02335;58.8159;1996.582;12.49409;268.2847;0;1.14;99999.9
2018-05-29;15:45:00;21.88602;60.81331;1979.065;12.64973;247.5972;0;1.14;99999.9
2018-05-29;16:00:00;21.62356;63.19371;2000;16.16541;222.7402;0;1.14;1.2
2018-05-29;16:15:00;21.51522;64.69062;1998.657;13.49508;227.3545;0;0.9;99999.9
2018-05-29;16:30:00;21.20546;66.0975;1964.355;15.02098;245.9327;0;0.9;99999.9
2018-05-29;16:45:00;21.5198;65.19875;1746.456;11.40764;205.3376;0;0.9;99999.9
2018-05-29;17:00:00;21.63424;64.36866;1997.65;10.95903;256.1337;0;0.9;1.09
2018-05-29;17:15:00;21.34737;65.02022;1869.169;12.60395;246.2568;0;0.91;99999.9
2018-05-29;17:30:00;21.34432;64.56092;2000;12.07904;205.3486;0;0.91;99999.9
2018-05-29;17:45:00;21.46944;64.24354;1989.38;10.9041;227.2557;0;0.91;99999.9
2018-05-29;18:00:00;21.37178;64.07721;1921.05;11.37407;220.3012;0;0.91;1.16
2018-05-29;18:15:00;20.90486;65.20943;1939.147;9.0486;189.4511;0;0.8;99999.9
2018-05-29;18:30:00;20.14191;67.38384;1968.109;10.70268;173.7459;0;0.8;99999.9
2018-05-29;18:45:00;19.34997;70.40055;2000;10.16556;192.4065;0;0.8;99999.9
2018-05-29;19:00:00;18.70604;72.16602;1942.351;9.567407;234.8803;0;0.8;1.14
2018-05-29;19:15:00;18.27573;73.47219;1947.204;8.654918;302.7329;0;0.52;99999.9
2018-05-29;19:30:00;17.67605;75.12779;1165.606;9.958037;151.9597;0;0.52;99999.9
2018-05-29;19:45:00;17.01839;78.14908;0;8.661021;178.2394;0;0.52;99999.9
2018-05-29;20:00:00;16.68879;80.02747;0;9.088274;126.7732;0;0.52;0.72
2018-05-29;20:15:00;16.49805;80.66071;0;8.532845;134.0627;0;0.37;99999.9
2018-05-29;20:30:00;16.4065;80.52338;0;8.856337;58.71183;0;0.37;99999.9
2018-05-29;20:45:00;16.40497;80.13885;0;9.710842;243.0158;0;0.37;99999.9
2018-05-29;21:00:00;16.40497;79.83367;0;8.499275;225.767;0;0.37;0.01
2018-05-29;21:15:00;16.31037;80.24109;0;8.364996;200.965;0;0.37;99999.9
2018-05-29;21:30:00;16.27375;80.80415;0;9.60708;212.1602;0;0.37;99999.9
2018-05-29;21:45:00;16.28138;81.03609;0;12.23468;210.1277;0;0.37;99999.9
2018-05-29;22:00:00;16.26154;81.21919;0;11.02312;224.8112;0;0.37;0.01
2018-05-29;22:15:00;16.24018;81.28938;0;13.12276;205.0135;0;0.35;99999.9
2018-05-29;22:30:00;16.22034;81.55794;0;12.8603;203.2282;0;0.35;99999.9
2018-05-29;22:45:00;16.20203;81.78073;0;11.27031;189.0886;0;0.35;99999.9
2018-05-29;23:00:00;16.23865;81.61594;0;10.78813;181.7166;0;0.35;0.01
2018-05-29;23:15:00;16.26764;81.326;0;10.26322;237.3522;0;0.32;99999.9
2018-05-29;23:30:00;16.23865;81.32753;0;8.712901;158.3594;0;0.32;99999.9
2018-05-29;23:45:00;16.16388;81.62204;0;8.358892;214.0719;0;0.32;99999.9
2018-05-30;00:00:00;16.16693;81.59305;0;8.60914;196.9879;0;0.32;99999.9
2018-05-30;00:15:00;16.06622;82.0264;0;8.242924;164.9293;0;0.32;99999.9
2018-05-30;00:30:00;15.99908;82.327;0;7.309072;206.1671;0;0.32;99999.9
2018-05-30;00:45:00;15.92126;83.09911;0;8.23682;189.0172;0;0.32;99999.9
2018-05-30;01:00:00;15.76867;83.81018;0;6.839094;192.4779;0;0.32;0
2018-05-30;01:15:00;15.52453;84.88594;0;6.097505;267.5102;0;0.27;99999.9
2018-05-30;01:30:00;15.37041;85.449;0;6.775005;273.1792;0;0.27;99999.9
2018-05-30;01:45:00;15.21019;85.95102;0;7.226673;212.726;0;0.27;99999.9
2018-05-30;02:00:00;15.08659;86.35385;0;7.244983;211.0067;0;0.27;0
2018-05-30;02:15:00;14.89586;86.83604;0;5.39559;251.1733;0;0.22;99999.9
2018-05-30;02:30:00;14.7631;87.25872;0;5.014114;199.0368;0;0.22;99999.9
2018-05-30;02:45:00;14.60289;87.47387;0;3.546197;271.3884;0;0.22;99999.9
2018-05-30;03:00:00;14.15121;87.82788;0;2.166781;185.0785;0;0.22;0
2018-05-30;03:15:00;13.77737;88.85176;0;0.3570611;112.4523;0;0.17;99999.9
2018-05-30;03:30:00;13.56374;89.51553;0;0.2166781;106.2614;0;0.17;99999.9
2018-05-30;03:45:00;13.35317;90.21896;0;1.1841;153.8439;0;0.17;99999.9
2018-05-30;04:00:00;13.60342;90.8278;0;2.478065;168.2527;0;0.17;0
2018-05-30;04:15:00;13.50118;90.89036;0;0.5645838;175.1632;0;0.14;99999.9
2018-05-30;04:30:00;13.26772;91.34966;0;1.190204;145.5656;0;0.14;99999.9
2018-05-30;04:45:00;13.29824;91.90509;0;2.85954;139.6109;0;0.14;99999.9
2018-05-30;05:00:00;13.36691;92.40711;0;2.188144;86.77134;0;0.14;0
2018-05-30;05:15:00;13.579;92.64515;0;2.444495;145.1316;0;0.12;99999.9
2018-05-30;05:30:00;14.06882;92.79926;1751.583;3.006027;154.97;0;0.12;99999.9
2018-05-30;05:45:00;14.46708;92.62684;2000;2.578775;203.7116;0;0.12;99999.9
2018-05-30;06:00:00;14.63798;92.48341;2000;2.758831;174.7677;0;0.12;0.56
2018-05-30;06:15:00;14.8806;92.28809;2000;2.798505;176.4267;0;0.14;99999.9
2018-05-30;06:30:00;15.12016;91.80133;2000;2.700847;190.2202;0;0.14;99999.9
2018-05-30;06:45:00;15.45586;90.8278;2000;3.299001;289.7469;0;0.14;99999.9
2018-05-30;07:00:00;16.2295;88.18341;2000;3.579767;89.41909;0;0.14;1.18
2018-05-30;07:15:00;16.61097;83.9353;2000;5.020218;209.7542;0;0.32;99999.9
2018-05-30;07:30:00;16.94514;81.90891;1981.903;5.291829;225.5638;0;0.32;99999.9
2018-05-30;07:45:00;17.14809;79.8001;1972.503;6.109712;225.9977;0;0.32;99999.9
2018-05-30;08:00:00;17.32509;78.92271;2000;4.821851;205.8705;0;0.32;1.16
2018-05-30;08:15:00;17.86984;76.13794;2000;4.693675;174.8391;0;0.42;99999.9
2018-05-30;08:30:00;18.59007;72.71687;2000;5.120928;181.409;0;0.52;99999.9
2018-05-30;08:45:00;18.77623;71.64416;2000;4.776074;177.0199;0;0.52;99999.9
2018-05-30;09:00:00;19.17906;69.70168;2000;5.297933;92.36346;0;0.52;1.22
2018-05-30;09:15:00;20.01831;65.30251;2000;5.212481;197.7569;0;0.84;99999.9
2018-05-30;09:30:00;20.64698;62.56046;1997.894;5.36202;239.231;0;0.84;99999.9
2018-05-30;09:45:00;21.09865;60.94453;2000;4.556344;257.2708;0;0.84;99999.9
2018-05-30;10:00:00;21.86465;58.35813;2000;4.773022;151.3774;0;0.84;1.28
2018-05-30;10:15:00;21.87076;57.43038;2000;5.413901;224.7837;0;1.16;99999.9
2018-05-30;10:30:00;22.13932;56.9482;2000;4.992752;209.8586;0;1.16;99999.9
2018-05-30;10:45:00;22.64896;54.59373;2000;5.444419;189.583;0;1.16;99999.9
2018-05-30;11:00:00;23.52331;51.4519;2000;3.631647;355.4022;0;1.16;1.34
2018-05-30;11:15:00;23.50042;52.14008;2000;5.676356;258.276;0;1.41;99999.9
2018-05-30;11:30:00;24.16418;50.88884;2000;5.783169;241.1646;0;1.41;99999.9
2018-05-30;11:45:00;24.15045;54.23362;2000;6.289769;321.7011;0;1.41;99999.9
2018-05-30;12:00:00;23.95361;56.42939;2000;6.939803;13.97482;0;1.41;1.38
2018-05-30;12:15:00;24.06958;55.75494;2000;7.79736;250.4537;0;1.3;99999.9
2018-05-30;12:30:00;23.5523;57.13894;2000;10.16251;262.4674;0;1.3;99999.9
2018-05-30;12:45:00;24.02075;55.84802;2000;9.536888;186.3584;0;1.3;99999.9
2018-05-30;13:00:00;23.91547;55.92279;2000;12.14008;261.7752;0;1.3;1.32
2018-05-30;13:15:00;23.5935;56.24933;2000;12.62837;214.8739;0;1.28;99999.9
2018-05-30;13:30:00;23.46075;56.50568;2000;14.69139;246.5864;0;1.28;99999.9
2018-05-30;13:45:00;23.5523;55.70306;2000;13.50729;207.6613;0;1.28;99999.9
2018-05-30;14:00:00;23.62402;54.72343;2000;14.9752;258.9517;0;1.28;1.23
2018-05-30;14:15:00;22.93583;55.69238;2000;15.91211;242.7137;0;1.23;99999.9
2018-05-30;14:30:00;22.59251;56.52705;2000;17.02296;300.228;0;1.23;99999.9
2018-05-30;14:45:00;22.30564;57.41512;1996.948;18.16434;223.8279;0;1.23;99999.9
2018-05-30;15:00:00;21.9913;58.23758;2000;18.60075;224.4321;0;1.23;1.16
2018-05-30;15:15:00;21.88449;59.00359;1930.266;19.83673;226.7393;0;1.08;99999.9
2018-05-30;15:30:00;22.04319;59.39269;1981.689;18.19486;218.0984;0;1.08;99999.9
2018-05-30;15:45:00;22.08591;59.81842;1988.373;16.26307;214.2586;0;1.08;99999.9
2018-05-30;16:00:00;22.35142;59.77722;1754.421;16.30579;226.3767;0;1.08;1.09
2018-05-30;16:15:00;21.89975;61.43435;1645.533;15.02098;203.2996;0;0.98;99999.9
2018-05-30;16:30:00;21.43893;63.09148;1768.459;17.38613;180.5411;0;0.98;99999.9
2018-05-30;16:45:00;21.25734;64.38392;1967.803;16.18982;209.1774;0;0.98;99999.9
2018-05-30;17:00:00;20.87434;65.90829;1719.997;16.04944;244.4166;0;0.98;1
2018-05-30;17:15:00;20.46998;68.15289;1989.105;20.76143;246.7237;0;0.74;99999.9
2018-05-30;17:30:00;20.04883;70.4921;1865.202;16.59266;209.7871;0;0.74;99999.9
2018-05-30;17:45:00;19.93591;71.57092;1743.496;16.93446;219.9112;0;0.74;99999.9
2018-05-30;18:00:00;19.4522;72.89845;1644.892;17.49905;226.6789;0;0.74;0.95
2018-05-30;18:15:00;19.15312;73.88113;1252.583;17.04738;248.8057;0;0.57;99999.9
2018-05-30;18:30:00;19.00053;74.21225;1643.244;14.83787;232.9412;0;0.57;99999.9
2018-05-30;18:45:00;18.5214;75.50011;1574.884;15.89685;224.4486;0;0.57;99999.9
2018-05-30;19:00:00;18.21317;77.14961;1069.169;15.41772;220.9824;0;0.57;0.78
2018-05-30;19:15:00;17.91714;78.58701;1460.197;13.50729;144.5054;0;0.44;99999.9
2018-05-30;19:30:00;17.77218;79.41711;1139.574;10.42191;210.7594;0;0.44;99999.9
2018-05-30;19:45:00;17.59365;79.97559;0;13.61105;237.0117;0;0.44;99999.9
2018-05-30;20:00:00;17.45937;80.70039;0;12.47883;211.0671;0;0.44;0.49
2018-05-30;20:15:00;17.43191;81.20241;0;10.47684;218.9609;0;0.36;99999.9
2018-05-30;20:30:00;17.32051;82.01572;0;12.01495;224.7617;0;0.36;99999.9
2018-05-30;20:45:00;17.25948;82.50553;0;10.68437;205.0465;0;0.36;99999.9
2018-05-30;21:00:00;17.21218;82.80308;0;10.64469;206.4747;0;0.36;0.01
2018-05-30;21:15:00;17.13894;83.19981;0;9.231709;200.6134;0;0.33;99999.9
2018-05-30;21:30:00;17.12825;83.30052;0;10.18082;222.6578;0;0.33;99999.9
2018-05-30;21:45:00;17.11605;83.27916;0;10.55924;203.6841;0;0.33;99999.9
2018-05-30;22:00:00;17.10994;83.32188;0;10.1442;191.9121;0;0.33;0.01
2018-05-30;22:15:00;17.04738;83.57977;0;10.0618;221.9657;0;0.32;99999.9
2018-05-30;22:30:00;17.10231;83.6286;0;12.02411;228.563;0;0.32;99999.9
2018-05-30;22:45:00;17.08553;83.58282;0;10.48295;211.155;0;0.32;99999.9
2018-05-30;23:00:00;17.00008;83.77051;0;9.085222;220.867;0;0.32;0.01
2018-05-30;23:15:00;16.8658;84.11994;0;6.512551;210.4628;0;1.38;99999.9
2018-05-30;23:30:00;16.55146;84.79744;0;2.929732;207.9304;0;1.38;99999.9
2018-05-30;23:45:00;16.17762;85.87777;0;1.293965;199.0753;0;1.38;99999.9
2018-05-31;00:00:00;15.7412;86.59343;0;0.2227817;174.4051;0;1.38;99999.9
2018-05-31;00:15:00;15.08812;87.55627;0;0.2166781;185.6828;0;0.2;99999.9
2018-05-31;00:30:00;14.89128;88.83955;0;0.4699779;271.8059;0;0.2;99999.9
2018-05-31;00:45:00;14.99046;89.53841;0;0.8239872;118.363;0;0.2;99999.9
2018-05-31;01:00:00;14.79515;89.88632;0;0.9796292;139.8691;0;0.2;0
2018-05-31;01:15:00;14.59068;90.26016;0;0.2166781;131.3161;0;0.16;99999.9
2018-05-31;01:30:00;14.40757;90.68742;0;0.6561379;111.9524;0;0.16;99999.9
2018-05-31;01:45:00;14.38468;90.95445;0;0.8911269;132.0412;0;0.16;99999.9
2018-05-31;02:00:00;14.54033;91.38322;0;2.255283;113.875;0;0.16;0
2018-05-31;02:15:00;14.77836;90.8278;0;1.730373;144.033;0;0.15;99999.9
2018-05-31;02:30:00;14.73716;90.4921;0;0.3295949;145.9336;0;0.15;99999.9
2018-05-31;02:45:00;14.34653;90.44785;0;0.7751583;171.3234;0;0.15;99999.9
2018-05-31;03:00:00;14.11612;90.89188;0;1.016251;144.7196;0;0.15;0
2018-05-31;03:15:00;14.1207;91.22453;0;0.5737392;169.4228;0;0.14;99999.9
2018-05-31;03:30:00;14.05966;91.68994;0;0.7537956;132.1456;0;0.14;99999.9
2018-05-31;03:45:00;14.14969;92.03632;0;0.4333562;116.8084;0;0.14;99999.9
2018-05-31;04:00:00;14.02457;92.09888;0;0.2197299;122.4445;0;0.14;0
2018-05-31;04:15:00;13.88113;92.41016;0;0.8697642;155.8819;0;0.12;99999.9
2018-05-31;04:30:00;13.74838;92.59174;0;0.5737392;112.716;0;0.12;99999.9
2018-05-31;04:45:00;13.46914;92.67262;0;1.165789;219.0927;0;0.12;99999.9
2018-05-31;05:00:00;13.31197;93.07851;0;0.2288853;203.0249;0;0.12;0
2018-05-31;05:15:00;13.09987;93.07088;0;0.2288853;202.7173;0;0.1;99999.9
2018-05-31;05:30:00;12.86641;93.16548;133.3333;0.2288853;179.8599;0;0.1;99999.9
2018-05-31;05:45:00;12.69093;93.54391;1922.179;0.2563516;179.4314;0;0.1;99999.9
2018-05-31;06:00:00;12.84504;94.17411;1779.507;0.2349889;214.3136;0;0.1;0.33
2018-05-31;06:15:00;13.23567;94.34806;1888.457;0.250248;193.214;0;0.08;99999.9
2018-05-31;06:30:00;14.10086;94.54795;2000;0.3570611;182.5351;0;0.08;99999.9
2018-05-31;06:45:00;14.8867;94.33738;1950.866;0.2929732;197.8228;0;0.08;99999.9
2018-05-31;07:00:00;15.30938;93.78043;1853.849;2.438392;227.4424;0;0.08;1.19
2018-05-31;07:15:00;16.19287;92.26978;2000;3.588922;198.4436;0;0.18;99999.9
2018-05-31;07:30:00;16.80934;89.95346;1965.057;5.035477;209.452;0;0.18;99999.9
2018-05-31;07:45:00;17.31136;87.28313;1987.64;4.620432;227.4644;0;0.18;99999.9
2018-05-31;08:00:00;17.83932;84.25117;1967.773;4.702831;166.4399;0;0.18;1.16
2018-05-31;08:15:00;18.10025;81.66934;1975.28;4.80354;251.2282;0;0.4;99999.9
2018-05-31;08:30:00;18.51072;79.7589;1929.87;4.654002;306.2046;0;0.4;99999.9
2018-05-31;08:45:00;18.62059;78.76402;2000;5.038529;240.9064;0;0.4;99999.9
2018-05-31;09:00:00;19.30572;76.73915;2000;7.107653;238.6157;0;0.4;1.2
2018-05-31;09:15:00;19.68567;74.55253;2000;5.712977;180.2335;0;0.62;99999.9
2018-05-31;09:30:00;20.28992;72.93202;1997.528;6.042573;225.6187;0;0.62;99999.9
2018-05-31;09:45:00;21.0605;70.31968;2000;8.093385;228.596;0;0.62;99999.9
2018-05-31;10:00:00;21.17342;67.7699;1991.455;8.374151;228.6894;0;0.62;1.22
2018-05-31;10:15:00;21.93637;65.28878;1989.959;8.77699;96.85146;0;0.96;99999.9
2018-05-31;10:30:00;22.67643;62.16068;2000;9.176776;195.274;0;0.96;99999.9
2018-05-31;10:45:00;23.04875;61.77463;2000;8.035401;224.6629;0;0.96;99999.9
2018-05-31;11:00:00;23.25627;61.04829;2000;9.08217;279.0186;0;0.96;1.25
2018-05-31;11:15:00;23.60266;60.14191;2000;7.641718;261.4401;0;1.17;99999.9
2018-05-31;11:30:00;24.38087;58.77012;2000;7.235828;224.8606;0;1.17;99999.9
2018-05-31;11:45:00;23.80255;60.37384;2000;14.06577;233.6004;0;1.17;99999.9
2018-05-31;12:00:00;23.34783;61.47402;2000;12.61005;247.1852;0;1.17;1.28
2018-05-31;12:15:00;22.71458;63.31731;2000;13.11971;240.0275;0;1.09;99999.9
2018-05-31;12:30:00;23.20439;61.25429;1988.159;11.63958;287.7144;0;1.09;99999.9
2018-05-31;12:45:00;23.36156;60.70039;2000;10.17166;266.9169;0;1.09;99999.9
2018-05-31;13:00:00;23.28985;60.45014;2000;11.37713;264.379;0;1.09;1.23
2018-05-31;13:15:00;23.30663;60.26551;1996.246;13.25704;265.5326;0;1.15;99999.9
2018-05-31;13:30:00;23.2578;60.01984;2000;12.04242;229.1508;0;1.15;99999.9
2018-05-31;13:45:00;23.53704;58.43595;2000;12.69856;241.7578;0;1.15;99999.9
2018-05-31;14:00:00;23.99329;56.75594;2000;12.34455;233.1994;0;1.15;1.23
2018-05-31;14:15:00;23.9704;57.1603;2000;11.5053;276.0961;0;1.27;99999.9
2018-05-31;14:30:00;23.88494;57.89578;2000;9.936675;257.2708;0;1.27;99999.9
2018-05-31;14:45:00;23.88952;57.05501;2000;9.698634;208.5566;0;1.27;99999.9
2018-05-31;15:00:00;24.17487;55.71374;2000;10.91325;240.9778;0;1.27;1.28
2018-05-31;15:15:00;24.3473;54.43961;2000;10.9102;183.8974;0;1.33;99999.9
2018-05-31;15:30:00;24.02838;55.72137;2000;12.61616;237.0996;0;1.33;99999.9
2018-05-31;15:45:00;23.81933;56.74373;1987.793;14.34653;239.2584;0;1.33;99999.9
2018-05-31;16:00:00;23.99176;55.83124;2000;13.73617;251.2227;0;1.33;1.26
2018-05-31;16:15:00;23.39208;57.47768;2000;16.2417;233.062;0;1.17;99999.9
2018-05-31;16:30:00;23.08537;59.34692;2000;17.74014;225.4813;0;1.17;99999.9
2018-05-31;16:45:00;22.30716;61.84482;2000;15.98535;219.8727;0;1.17;99999.9
2018-05-31;17:00:00;21.60677;65.06142;1983.886;15.24987;181.4969;0;1.17;1.17
2018-05-31;17:15:00;21.19783;66.57359;1993.591;16.61707;216.2472;0;0.81;99999.9
2018-05-31;17:30:00;21.02388;67.48913;1937.316;16.01282;210.3859;0;0.81;99999.9
2018-05-31;17:45:00;20.33112;69.7261;1968.902;19.20195;230.5187;0;0.81;99999.9
